nFID	lat	lon	location	name	last_at	time	city	gender	id	followers_count	friends_count	statuses_count	created_at	domain	status_id	status_text
105922	23.11796	113.40131	ÆäËû	leeyiakiang	2014/5/1 0:00	2:30:00	1000	m	3616603614	8	35	30	Mon Aug 05 21:40:03 +0800 2013		3.72639E+15	#Åå´÷Ð¡¹úÆì#ÇòÃÔ´óÕ¾¶Ó£¬ÎÒÑ¡ÔñÖ§³ÖÁËµÂ¹ú¶Ó£¡¹Ø×¢@µÂ¹ú¶ÓÇòÃÔ¾ãÀÖ²¿ ¾¹È»»¹ÓÐÏÖ½ðºì°üÄÃ£¬¿´ÎÒµÄêÇ³ÆÒÑÅå´÷ÉÏ¹úÆì£¬¿ì¸úÎÒÒ»ÆðÀ´Ðã³öÄãµÄÕ¾¶Ó°É£¡http://t.cn/RvtWFc9
34669	22.7	113.966	¹ã¶« ÉîÛÚ	Lian_Ãôºç	2014/5/1 0:00	2:30:00	3	f	3242380491	41	145	65	Thu Mar 14 22:39:16 +0800 2013		3.75728E+15	#×îÈÃÄãÐÄÌÛµÄÃ÷ÐÇ# http://t.cn/RhNLUDH http://t.cn/RhNHuSH
179664	23.4336	113.4334	¹ã¶« ·ðÉ½	liminpei	2014/5/1 0:00	2:30:00	6	m	2008645307	897	721	2559	Sun Mar 06 01:02:18 +0800 2011		3.76824E+15	[¾À½á][µÃÒâµØÐ¦][àÞÒ®]
79673	23.108	113.164	¹ã¶« ·ðÉ½	Max79	2014/5/1 0:00	2:30:00	6	m	1401508233	148	65	917	Sat Feb 26 21:54:33 +0800 2011	max79	3.73251E+15	½ñÌìÒª×øµÄ³µÔÚµ½ÀëÎÒÉÏ³µµÄÕ¾Ç°200Ã×»µÁË£¬ÕâÊÇºÃÊÂ»¹ÊÇ»µÊÂ£¿ http://t.cn/8kRRQpZ
34331	22.659	114.026	¹ã¶« ÉîÛÚ	°¬Å·VÒä	2014/5/1 0:00	2:30:00	3	m	1937418072	159	110	35	Sun Feb 13 13:05:32 +0800 2011		3.74866E+15	°®µ½ÍÂÒ²ÐÄ¸ÊÇéÔ¸ http://t.cn/RhPMVVJ
20202	22.53749	113.98207	¹ã¶« ÉîÛÚ	---´ËÄ°	2014/5/1 0:00	2:30:00	3	m	3187300624	25	9	29	Wed Feb 27 06:10:17 +0800 2013		3.76246E+15	¸ÐÇéÔÚÓÐÊ±ºòÖ»ÊÇÄãÒ»¸öÈËµÄÊÂÇé¡£ºÍÈÎºÎÈËÎÞ¹Ø¡£°®£¬»òÕß²»°®£¬Ö»ÄÜ×ÔÐÐÁË¶Ï¡£ http://t.cn/RhddEwm
178138	23.42246	113.30323	ÐÂ½® ÎÚÂ³Ä¾Æë	¶ÎÐ¡Èõ½ÐÎÒÂíÐ¡¼ú	2014/5/1 0:00	2:30:00	1	m	2624286411	86	71	75	Mon Feb 20 15:06:22 +0800 2012		3.76805E+15	Óä¿ìµÄÅàÑµ£¬¸øÁ¦µÄÍ¬ÊÂ[good] http://t.cn/z82ACk8
52566	22.909	114.00099	¹ã¶« ¶«Ý¸	¸µYuæÃ	2014/5/1 0:00	2:30:00	19	f	2917354697	116	193	233	Sun Aug 12 22:18:48 +0800 2012		3.76441E+15	×ª·¢Î¢²©
123788	23.14913	113.2337	ËÄ´¨ ³É¶¼	¼ÄÍûÃ»ÓÐÆÚÍûµÄÏ£Íû	2014/5/1 0:00	2:30:00	1	f	2524292323	251	162	86	Sun Dec 11 11:39:11 +0800 2011		3.76824E+15	ÎÒÒ²ÊÇ×íÁË¡¢ÀíÓÉÇ§Ç§Íò°¡£¡£¡ÇóÖÐ°¡£¡£¡£¡@ÜçÀî_ @CRAZYÀîer @Wangyanyuno 
25689	22.68019	113.28642	¹ã¶« ½­ÃÅ	½¯¿ÂKE	2014/5/1 0:00	2:30:00	7	m	3733071905	18	40	113	Wed Aug 21 13:44:49 +0800 2013		3.76785E+15	×ª·¢Î¢²©
32604	22.62661	114.03295	¹ã¶« ÉîÛÚ	Ã´Ã´HUA	2014/5/1 0:00	2:30:00	3	f	2886232280	316	228	428	Thu Aug 02 10:32:06 +0800 2012		3.76791E+15	[°Ý°Ý][°Ý°Ý]//@ÓÄÄ¬¸ãÐ¦´óÍõ:[°Ý°Ý][°Ý°Ý]
10112	22.575	113.862	½­Î÷ ÉÏÈÄ	Ã»ÓÐ·¢´øµÄJames	2014/5/1 0:00	2:30:00	11	m	2936258282	521	272	585	Sat Oct 27 09:45:23 +0800 2012	shaozhongkelbj	3.76816E+15	ÕâÊÇÒ»¸öÀñ±ÀÀÖ»µµÄÊ±´ú£¬µ¹Ã¹µÄÎÒÈ´Òª¸ºÆðÖØÕûÇ¬À¤µÄÔðÈÎ¡£
28740	22.575	113.862	½­Î÷ ÉÏÈÄ	Ã»ÓÐ·¢´øµÄJames	2014/5/1 0:00	2:30:00	11	m	2936258282	521	272	586	Sat Oct 27 09:45:23 +0800 2012	shaozhongkelbj	3.7682E+15	Ð¡»ï°éÃÇ£¬¿ìÀ´Î§¹Û£¡ÎÒÒÑ¾­Éý¼¶ÎªV6ÐÂ°æÎ¢²©£¬¼ò½àµÄ½çÃæ´øÀ´¸üÁ÷³©µÄÌåÑé¡£×¼±¸ºÃÁËÂð£¿ºÍÎÒÃÇÒ»Æð·¢ÏÖÐÂµÄÊÀ½ç°É£¡Éý¼¶ÃÍ´Á:http://t.cn/R7vgnNI http://t.cn/R7PWmpT
57159	23.03558	113.14599	¹ã¶« ·ðÉ½	Ä¬Äîkere	2014/5/1 0:00	2:30:00	6	f	3320108745	154	118	297	Thu May 02 12:05:11 +0800 2013		3.76564E+15	×ª·¢Î¢²©
20203	22.531	114.054	º£Íâ ÃÀ¹ú	Î÷êÓÐÜ	2014/5/1 0:00	2:30:00	1	m	1892714645	159	312	120	Sat Mar 26 16:26:11 +0800 2011		3.75669E+15	½¨¹ú¡£ÎÒÉîÛÚµÄ¡£ÓÊ·Ñ±ãÒË¡£¸øÎÒ£¡
119019	23.18464	113.2488	¹ã¶« ¹ãÖÝ	Ð¡±¿±¿0920	2014/5/1 0:00	2:30:00	1	m	1761567891	341	404	3019	Wed Jun 23 11:35:38 +0800 2010	warmerben	3.76825E+15	ÎÒÔÚÌìÏÂÎÞË«´³¹ýÁËµÚ51¹Ø£¬ÀÛ¼Æ»ñµÃ405ÐÇ£¡ ÏÂÔØ:Ios:http://t.cn/zT8AuH2 Android:http://t.cn/zHqhust
159560	23.19378	113.37436	¹ã¶« ¹ãÖÝ	21ÊÀ¼ÍÐÂÈËÔü	2014/5/1 0:00	2:31:00	1	f	2041300967	66	98	12792	Sat Dec 29 09:47:46 +0800 2012		3.76826E+15	AÑ¹[doge]//@ÑîÀÚµçÓ°ÃÎ·ÉÁú: ´ËMVÖ±½Ó¾ªµ½ÎÒºÍÐ¡»ï°éÃÇ£¡ÎÒ»Ðã±ÁË£¬ÄÑµÀÐìÌìÐÄÀïÕæµÄ°®µÄÊÇÌúÁÖ£¿@ÕÅÂ³Ò» @ÖÜÒ»Î§ ÕâÑùÐ¡»ï°éÃÇÃ»Òâ¼ûÁË°É£¿
173233	23.19378	113.37436	¹ã¶« ¹ãÖÝ	21ÊÀ¼ÍÐÂÈËÔü	2014/5/1 0:00	2:31:00	1	f	2041300967	66	99	12795	Sat Dec 29 09:47:46 +0800 2012		3.76848E+15	[±¯ÉË][ÐíÔ¸]
10111	22.5369	113.92109	ºþ±± Îäºº	AHa-Ã¨Ã¨	2014/5/1 0:00	2:31:00	1	f	1714116775	266	332	997	Sat May 15 17:22:07 +0800 2010		3.74549E+15	http://t.cn/RPR8G23  http://t.cn/z8AK7Og
5617	22.60899	113.25099	¹ã¶« ÇåÔ¶	Gssvg	2014/5/1 0:00	2:31:00	18	m	3931636741	28	160	38	Sat Dec 07 15:11:47 +0800 2013		3.72424E+15	×ª·¢Î¢²©
123036	23.15641	113.23535	¹ã¶« ¹ãÖÝ	RanOne	2014/5/1 0:00	2:31:00	1	m	1534907510	42	36	48	Fri Jun 10 15:19:44 +0800 2011		3.75272E+15	ÔÚÕâ¸ÐÐ»È«¹úµÄÅóÓÑ¡£ÓÉÓÚÓÐµÄµØÇøÏÂÓê£¬Ã»ÓÐÔÂÁÁ¡£Ö»ÄÜ·ÅÕâÐ©£¡ÔçÉÏÎÒ¾ÍËµ¹ý¡£ÕâÊÇ¸öÌØ±ðµÄÖÐÇï¡£ÓÐË­ÄÜ²Â³ö¼¸¸ö³ÇÊÐÀ´¡£[ÍµÐ¦][ÍµÐ¦] http://t.cn/z8AxAB7
62306	22.944	113.39499	¹ã¶« ¹ãÖÝ	shiyi-ƒx	2014/5/1 0:00	2:31:00	1	f	3003980687	123	73	110	Sun Oct 14 00:12:40 +0800 2012		3.76431E+15	·ÖÏíÍ¼Æ¬
56864	23.03474	113.12827	¹ã¶« ·ðÉ½	SkillÀîÁÖ	2014/5/1 0:00	2:31:00	6	m	1905793457	309	327	1415	Wed Dec 29 12:17:00 +0800 2010		3.76776E+15	ÎÒÒªÈ¥
32857	22.63102	114.03125	ºþ±± »ÆÊ¯	Vchenqiang	2014/5/1 0:00	2:31:00	2	m	1583007004	37	53	109	Sun Oct 11 21:53:47 +0800 2009	vchenqiang	3.76752E+15	#ÈÃÕÕÆ¬·É#´Ó2010Äê×ß³öÐ£Ô°£¬2011£¬2012£¬2013£¬2014£¬Ò»Ö±ÔÚÂ·ÉÏ£¬²»Íü³õÐÄ??¡¡²é¿´ÊÓÆµ£ºhttp://t.cn/R7GFsn3 #Î¢ÊÓ#
28739	22.72737	113.88925	¹ã¶« Ã¯Ãû	¸ßÁ¹Ð¡Ê÷Ãñ	2014/5/1 0:00	2:31:00	9	m	3079775784	29	48	53	Tue Dec 11 12:06:06 +0800 2012		3.71173E+15	¾©¶«Âù²»´íµÄ£¬×îÈÃÎÒµãÔÞµÄÊÇÎïÁ÷ËÙ¶ÈÕæµÄºÜ¿ì£¬¶øÇÒÓöµ½ÕâÃ´¶àµÄ¿ìµÝÔ±¶¼ºÜºÃËµ»°£¬ÐÒ¿àÀ²£¡ (ÆÀÂÛ¸ø  http://t.cn/zH1nBlk )
77951	23.11177	113.19366	¹ã¶«	¼ªËû¿ãñÉ	2014/5/1 0:00	2:31:00	1000	m	1830453202	2162	104	295	Mon Sep 27 11:48:37 +0800 2010		3.76715E+15	´óÏó´óÏóÎªÊ²Ã´ÄãµÄ±Ç×ÓÄÇÃ´³¤[»¨ÐÄ][»¨ÐÄ][»¨ÐÄ][»¨ÐÄ] http://t.cn/R7bKnoy
10110	22.506	113.92199	ºþ±± ÏåÑô	À´Ò»Æ¿Ã©Ì¨¾Æ	2014/5/1 0:00	2:31:00	6	m	2450096225	99	95	82	Mon Nov 07 10:12:55 +0800 2011		3.73905E+15	ÅóÓÑÃÇ.£¡ÆßÏ¦½Ú¿ìÀÖ£¬×£´ó¼Ò¿ªÐÄµÄ³ÔºÃ¡¢ºÈºÃ¡¢ÍæºÃ£¿àËÒ»Ìì¡£[ÂÌË¿´ø][Õ¨¼¦ºÍÆ¡¾Æ]???? http://t.cn/RPxE1RA
113969	23.05111	113.85773	°²»Õ °²Çì	Íô½à‡†JJ	2014/5/1 0:00	2:31:00	8	f	2295488602	649	880	3391	Tue Aug 09 22:11:50 +0800 2011		3.76706E+15	Ïìµ±µ± Í¼Æ¬À´×ÔIN>> http://t.cn/R7bZOFv
159208	23.16134	113.41456	¹ã¶« ÉîÛÚ	Ïô°ØÁÖ¾ÍÊÇÐ¤°ØÁÖ	2014/5/1 0:00	2:31:00	3	m	1953645503	860	709	2500	Sun Feb 06 13:06:30 +0800 2011		3.76633E+15	ËµµãÔÛ¼ÒµÄÀúÊ·°É¡£ËÄÎåÊ®ÄêÇ°£¬¡°ËÄÇåÔË¶¯¡±À´µ½íÙÊ¯ÁË£¬Ö®ºó¡°ÎÞ²ú½×¼¶ÎÄ»¯´ó¸ïÃü¡±Ò²À´µ½£¬²»ÄÜÐÒÃâ£¬ÄÇÊ±ºò£¬¼ÒÀï±ßÌùÂúÁË¡°´ó×Ö±¨¡±£¬ÃÅ¿ÚÕ¾ÂúÁËÀ´ÉùÌÖµÄÈËÃÇ£¬¿ÚºÅÕðÌìÏì£¬¼ÒÀïÈËÊ±Ê±½ÓÊÜ×ÅÉùÌÖ¡¢ÊÜÎ§¹¥¡¢×÷¼ìÌÖ£¬¼ÒÀï±ßÓÐ¡°Ôì·´ÅÉ¡±£¬Ò²ÓÐ¡°ºìÉ«¡±£¬¡°Ïô¼Ò´å¡±ÀÏÓ×ÐÄ¾ªÈâÌø¡¢»Ì»Ì²»¿ÉÖÕÈÕ£¡
19295	22.51951	114.04967	Ïã¸Û ÔªÀÊÇø	ÒÁÉíÇà	2014/5/1 0:00	2:31:00	19	m	2342319133	35	130	103	Sun Sep 04 16:09:29 +0800 2011		3.76681E+15	°¥  \
30617	22.719	113.83699	¹ã¶« ÉîÛÚ	ˆˆˆØ¼ˆÒ×¾ý	2014/5/1 0:00	2:31:00	3	m	2841595092	170	112	119	Thu Jun 21 09:20:59 +0800 2012		3.76501E+15	¶ÔºÍ´í¶¼²»±ØÌ«ÔÚºõ http://t.cn/R77Gahr
5639	22.47141	113.28601	¹ã¶« ÖÐÉ½	H_hxg	2014/5/1 0:00	2:32:00	20	m	2242936134	144	81	217	Tue Jul 12 23:29:14 +0800 2011		3.76784E+15	Ô“ºÃºÃ¾Û¾ÛÁË[ºÇºÇ] http://t.cn/R75GYWI
54855	23.02254	113.10343	±±¾© º£µíÇø	Jenson13	2014/5/1 0:00	2:32:00	8	m	1211386365	3326	766	3182	Wed Aug 04 11:15:05 +0800 2010	jenson13	3.76823E+15	»¹ÊÇplusµÄ³ÉÏñºÃ[doge]
121435	23.20904	113.23013	¹ãÎ÷ ÄÏÄþ	LEQIUYAN_	2014/5/1 0:00	2:32:00	1	f	2359003303	91	60	260	Thu Sep 15 08:01:44 +0800 2011		3.72591E+15	Ï£ÍûÎÒµÄÃ÷ÌìÊÇºÃµÄ¡£ÎÒ²»ÏëÈÃ×Ô¼º»îµÄÌ«ÎÑÄÒ¡£Å¬Á¦¿´Êé¿´Êé¡£ http://t.cn/8kNaIk8
25688	22.67239	113.23033	º£Íâ ÈÕ±¾	Seabreezen	2014/5/1 0:00	2:32:00	15	m	1784639443	523	387	2125	Mon Jul 26 17:39:01 +0800 2010	seabreezen	3.76809E+15	ÞD°lÎ¢²©
36313	22.78879	113.22798	¹ã¶« ¶«Ý¸	Sirius_to_Utopia	2014/5/1 0:00	2:32:00	19	m	1843809722	1312	789	5799	Wed Oct 06 16:26:22 +0800 2010	cplleo	3.73968E+15	ClientTest¡£
698	22.53382	113.04685	¹ã¶« ½­ÃÅ	ß¹_Åº	2014/5/1 0:00	2:32:00	7	f	1837261772	460	136	1494	Fri Oct 01 09:17:36 +0800 2010		3.75595E+15	¹ã½»»á£¬ÏëÈ¥ÓÖ²»ÏëÈ¥£¬×ÜÒÔÎªÊÇÄãÀë²»¿ªÎÒ£¬ÆäÊµÊÇÎÒÀë²»¿ªÄã£¡£¡[¿ÉÁ¯][¿ÉÁ¯] http://t.cn/RhUbUm2
115421	22.96893	113.93432	¹ã¶« ¶«Ý¸	²¿ÂäÒ¹Å¨	2014/5/1 0:00	2:32:00	19	f	2923414103	20	40	44	Sat Aug 18 07:33:22 +0800 2012		3.76781E+15	ÖµµÃÑ§Ï°//@Ã¿ÌìÑ§µãÐÄÀíÑ§:Ê²Ã´½Ð¹¤×÷µ½Î»£¿ºÜÉî¿Ì¡£[ÔÞ]
170037	23.25796	113.26832	¹ã¶« ¹ãÖÝ	³£À´¿ÍÕ»lov	2014/5/1 0:00	2:32:00	1	f	1644616302	119	375	163	Thu Mar 14 23:31:19 +0800 2013		3.76549E+15	¿´µÄºÜ²»´íÅ¶£¡£¡
20201	22.55999	114.028	¸£½¨	»¨é_»¨Âä±M³Éóí	2014/5/1 0:00	2:32:00	1000	m	2150056580	394	246	883	Sun May 29 22:44:57 +0800 2011	huanghf6	3.75951E+15	ÄãËµÖ°ÄÜ²¿ÃÅ£¬ÀºÇòÐ­»á»»¹ýÖ÷Ï¯Ã´£¬¸Ä¹ýÂð£¿¹¬Â³ÃùÒ²ÓÐÀíÓÉËµ£¬ÏÖÔÚÕâÅúÈËÊÇÊ²Ã´ÈË°¡£¬ÄãÃÇ½ÐÎÒ´ø¡£ÖÐ¹úÀºÇòÏÖÔÚÊ²Ã´Ë®Æ½£¬¾ÍÕâÃ´¼¸¸öÈË£¬XXÊ²Ã´µÄ¶¼ÔÚ´òºóÎÀ£¬ËûÄÜ´òÂð£¿´ò²»ÁË£¡Ã»Õâ¸öÄÜÁ¦ÖªµÀÂð£¿ÔÚÕâÑùÏÂÈ¥¾ÍÒªÊäÌ©¹úÁË£¬ÈÕ±¾¶ÓÊäÍêÊäÌ©¹ú£¬Ì©¹ú¶ÓÊäÍêÔÙÊäÃåµé£¬½ÓÏÂÀ´Ã»ÈËÊäÁË
68246	22.90534	113.82977	¹ã¶« ¹ãÖÝ	¿¿Æ×µÄÅÉÈðÃ¨	2014/5/1 0:00	2:32:00	1	f	1826872461	326	112	186	Thu Oct 07 11:27:37 +0800 2010	akideus	3.76571E+15	ÎÒ‚ƒ»òÔSÓÐÍêÈ«²»Í¬µÄÈËÉú£¬µ«Äã¿ÉÄÜÒ²½›švÖø 0%µÄÈËÉúßM¶È£¬Èç¹ûÄãÔøÈ«Á¦ÒÔ¸°£¬ÄÇüN£¬ÊÀ½ç»òÔSÒÑ½›²»Í¬ÁË¡£ http://t.cn/z82bSL9
52564	22.90798	114.00051	¹ã¶« ÉîÛÚ	ÃÉÃÉloveTFBOYS	2014/5/1 0:00	2:32:00	3	f	3804901631	48	151	70	Fri Sep 20 00:57:59 +0800 2013		3.72261E+15	ÎÒÍ¶¸øÁË¡°tfboys¡±¡£µØÖ·: http://t.cn/RvNmx9u
177810	23.41248	113.26278	¹ã¶« ¹ãÖÝ	™àfall-in-love–|	2014/5/1 0:00	2:32:00	1	m	3201531277	16	18	66	Tue Dec 25 17:51:34 +0800 2012		3.70525E+15	ÎÒÊÜ¹»ÁËÕâÖÖÉú»î ÎÒÔÚ:http://t.cn/8suMgnU
18428	22.53987	113.97335	¹ã¶« ÉîÛÚ	ÈóÊ¯Î¢²©	2014/5/1 0:00	2:32:00	3	m	2949784751	12099	179	2456	Sat Sep 15 20:20:03 +0800 2012		3.76819E+15	·çÏÕ¡£  ÖÐÁÖ¹úÞÈ3.8ÒÚ×Ê½ðÁ´¶ÏÁÑ ¶à¼Ò¹úÆóÒøÐÐÊÜÀÛ http://t.cn/R7t87el 
174431	23.1852	113.3263	ÁÉÄþ ÉòÑô	Êªç÷	2014/5/1 0:00	2:32:00	1	f	1879348237	268	269	888	Wed Dec 01 18:54:43 +0800 2010		3.76825E+15	[ÀáÁ÷ÂúÃæ] //@Ã¿ÈÕÒ»¼¼ÄÜ:×ªÐè
174132	23.1852	113.3263	½­Î÷ ¸ÓÖÝ	Íõ_Ð¡Â¶	2014/5/1 0:00	2:32:00	7	f	2690496840	294	149	1240	Sat Jan 28 16:15:35 +0800 2012		3.7653E+15	¹þ¹þ¹þ¹þ¹þ£¬ÔõÃ´ÕâÃ´¸ãsiao¡«//@Ð¦¶àÁË»á»³ÔÐ:¹þ¹þ¹þ¹þ£¬Ð¦ËÀÎÒÀ²¡«  
78499	23.11603	113.22785	¹ã¶« ¹ãÖÝ	Íþ·æ°¿Ïè	2014/5/1 0:00	2:32:00	1	m	1734468457	1587	593	6436	Mon Apr 26 08:52:30 +0800 2010	luk888	3.76815E+15	ÎÒÓÃµÄµÀ´ï¶û
121436	23.1593	113.25669	º£Íâ ÈÕ±¾	Ïã¸ÛLEENOÉÝ³ÞÆ·____ÖØÂ¥	2014/5/1 0:00	2:32:00	15	f	1715062237	719	338	3245	Sat Mar 20 18:36:22 +0800 2010	wujing13	3.76716E+15	×¨¹©³ö¿Ú¡£@ÎâÃô_Amy ÊÔÊÔ¡£ http://t.cn/R7bCwTP
80232	23.134	113.205	¹ã¶« ¹ãÖÝ	ÓÎµ´µÄ³¾°£	2014/5/1 0:00	2:32:00	1	m	1921187470	153	84	657	Tue Feb 01 01:24:23 +0800 2011		3.75753E+15	@Î¢²©iPhone¿Í»§¶Ë #iPhone¿Í»§¶ËÒâ¼û·´À¡# °æ±¾4.5.0 £¬iPhone6 £¬2 £¬OS8.0 £¬ÍøÂçWWAN Éý¼¶ios8ºó¾­³£ÉÁÍË£¬Æ»¹û5s
77950	23.11186	113.22367	¹ã¶« ÕØÇì	exclusiveLZT	2014/5/1 0:00	2:33:00	12	f	2736941655	205	132	637	Sat Dec 01 22:44:21 +0800 2012		3.73385E+15	@ºì·É¹û»ã-¶¦ºþÃÀÊ³ÌðÆ··» ºì·ÉÀÏ°å¼ûµ½Çë»Ø¸´.³Ô»õÒª¶©µ°¸â.ÇëÁôÏÂÄãµÄµç»°ºÅÂë[²ö×ì][²ö×ì] http://t.cn/RPwHZVY
119741	23.11186	113.22367	¹ã¶« ÕØÇì	exclusiveLZT	2014/5/1 0:00	2:33:00	12	f	2736941655	204	132	637	Sat Dec 01 22:44:21 +0800 2012		3.73385E+15	@ºì·É¹û»ã-¶¦ºþÃÀÊ³ÌðÆ··» ºì·ÉÀÏ°å¼ûµ½Çë»Ø¸´.³Ô»õÒª¶©µ°¸â.ÇëÁôÏÂÄãµÄµç»°ºÅÂë[²ö×ì][²ö×ì] http://t.cn/RPwHZVY
105342	23.09423	113.54341	¹ã¶« ¹ãÖÝ	-RoseÈâË¿	2014/5/1 0:00	2:33:00	1	m	2435207924	268	319	8	Fri Sep 30 22:10:00 +0800 2011		3.719E+15	Ìí¼ÓÁËºÜ¶àÐÂÔªËØ
174131	23.23855	113.27219	¹ã¶« ¹ãÖÝ	´¥ÊÖ²ÔÁ¹	2014/5/1 0:00	2:33:00	1	f	3894155654	171	269	397	Sun Nov 10 18:05:06 +0800 2013		3.76849E+15	º¦ÅÂ¹Â¶ÀÏëÒÀÀµÈËÈ´´ÓÀ´²»ÔøÕæµÄÈ¥ÒÀÀµÒòÎªÒÑÏ°¹ß¶ÀÁ¢¹Â¶À http://t.cn/R7V298O
12172	22.5058	113.92356	¹ã¶« ÉîÛÚ	·çÃÒµ°µ°	2014/5/1 0:00	2:33:00	3	m	2921556637	933	1526	855	Thu Aug 16 10:52:16 +0800 2012		3.76241E+15	×ª·¢Î¢²©
179663	23.43499	113.426	¹ã¶« ÉîÛÚ	»ð²»Óï	2014/5/1 0:00	2:33:00	3	m	1903194932	147	200	711	Thu Dec 30 17:10:29 +0800 2010	szfofo	3.76805E+15	ºÍ¶þ¸çÒ»Æð³ª¸è[ºÇºÇ]
57158	22.87964	113.2062	¹ã¶« ·ðÉ½	Ç§Î°-ZQW	2014/5/1 0:00	2:33:00	6	m	3319629917	205	260	1375	Tue Apr 30 22:11:32 +0800 2013		3.76546E+15	×ª·¢Î¢²©
79672	23.04918	113.12565	¹ã¶« ·ðÉ½	Ëû¾ÍÅÂÈÈÎèÌ¨	2014/5/1 0:00	2:33:00	6	f	2756928467	261	140	617	Wed May 09 17:30:09 +0800 2012		3.76246E+15	µ½µ×ÊÇÄÄÀï³öÁËÎÊÌâ£¿ÎªÊ²Ã´ÉúÒâ¾ÍÕâÃ´²î£¿Ç×ÃÇ£¬¸øµãÒâ¼û°É[Î¯Çü][Î¯Çü][Î¯Çü] http://t.cn/Rh4J1YZ
160452	23.16348	113.36562	¹ã¶« »ÝÖÝ	Ð¡¶«¾ÍÊÇÐ¡°®	2014/5/1 0:00	2:33:00	13	m	2468404235	247	184	112	Thu Nov 17 00:03:16 +0800 2011		3.76711E+15	[Î§¹Û][Î§¹Û]¿´ÁËÒ»²¿ÁíÈËË¼¿¼µÄÎ¢µçÓ°£¬ÉúËÀÏàÒÀ£¬ÏÖÊµµÄÎÞÄÎ£¬Æ¶À§¼ÒÍ¥µÄÎÞÖú£¬Í»È»¾õµÃ×Ô¼ººÃÐÒ¸£ºÃÐÒ¸££¬ÕäÏ§ÏÖÔÚ£¬ÕäÏ§Éí±ßµÄÈË[°®Äã]°ïÖúËûÈË£¬ÐÄ´æ¸Ð¶÷¡£Èç¹ûÕâÊÀ½çÈËÈË¶àÏ×³öÒ»·Ý°®¡£¡£¡£¡£¡£
13706	22.58544	113.89141	¹ã¶« ¹ãÖÝ	Ò¶¹Ú·è	2014/5/1 0:00	2:33:00	1	m	2558365087	407	228	712	Thu Jan 12 21:32:29 +0800 2012		3.7674E+15	Â¥ÉÏÓÐÐ¬×ÓÃ´£¿
115569	23.06665	114.01615	¹ã¶« ·ðÉ½	ÓÆÈ»×ÔµÃçùÀÖÎÞÇî	2014/5/1 0:00	2:33:00	6	f	2188741475	147	270	3120	Tue Jun 21 01:04:06 +0800 2011		3.76834E+15	//@Ìô¿îÊ¦¼ÇÊÂ±¾:[ÔÞ]
697	22.611	112.89199	¹ã¶« ¹ãÖÝ	jamesµÄ¾«²Ê	2014/5/1 0:00	2:34:00	1	m	2717485720	60	72	377	Mon Feb 13 11:39:03 +0800 2012		3.76638E+15	Ö§³ÖÄãÍõ¾§ÏÈÉú£¬ºÃÑùµÄ??????
159207	23.1618	113.38079	ºþ±± Îäºº	jorjinÊ±¶¼ÈË	2014/5/1 0:00	2:34:00	1	m	3205670010	723	225	844	Thu Feb 28 21:32:02 +0800 2013		3.73403E+15	×îÌÖÑáÄÇÐ©°Ú×Å¿à¹ÏÁ³µÄÅ®ÈË¡£¡£¡£
180673	23.46268	113.13721	ÆäËû	ladyÊ®·Ö°®	2014/5/1 0:00	2:34:00	1000	m	2651846367	115	103	543	Mon Mar 05 00:14:06 +0800 2012		3.75267E+15	¾Ù±­ÑûÃ÷ÔÂ£¬µ«Ô¸ÈË³¤¾Ã£¬Ç§Àï¹²æ¿¾ê£¡ http://t.cn/RhtLLr0
77414	23.11647	113.1857	¹ã¶« ÕØÇì	---MM¼Ò	2014/5/1 0:00	2:34:00	12	f	1939659480	173	140	654	Mon Jul 01 12:48:00 +0800 2013		3.76776E+15	ÏëÆðÎÒ²»ÍêÃÀ£¬Äã»á²»»áÏëÒªÌÓÀëÎÒÉúÃüµÄ·¶Î§ http://t.cn/R7q1hKE
119018	23.11647	113.1857	¹ã¶« ÕØÇì	---MM¼Ò	2014/5/1 0:00	2:34:00	12	f	1939659480	175	140	654	Mon Jul 01 12:48:00 +0800 2013		3.76776E+15	ÏëÆðÎÒ²»ÍêÃÀ£¬Äã»á²»»áÏëÒªÌÓÀëÎÒÉúÃüµÄ·¶Î§ http://t.cn/R7q1hKE
76118	23.04288	113.14881	¹ã¶«	Slme1991	2014/5/1 0:00	2:34:00	1000	f	1916950032	294	186	592	Fri Jan 14 10:43:11 +0800 2011		3.76729E+15	@ÇïÇïpower Ö¹¿È°¡ //@×î°®×°ÊÎÎÒµÄ¼Ò:¾Å¿îÈó·ÎÖ¹¿ÈÊ³Æ×£¡~[»¨ÐÄ]
120506	23.14108	113.20797	¹ã¶« ¹ãÖÝ	°¢Å·ÀöÆ¼_	2014/5/1 0:00	2:34:00	1	f	2882501162	1220	186	212	Sat Jul 28 15:32:29 +0800 2012		3.76604E+15	[doge][doge][doge][ß÷ß÷]ÍòÒ»
173232	23.16997	113.34833	¹ã¶«	²»ÎÊÄãÎªºÎÊ®°Ë	2014/5/1 0:00	2:34:00	1000	m	2696446725	104	63	108	Thu Apr 05 18:57:46 +0800 2012		3.73016E+15	http://t.cn/RveB9aS
